2024-08-26 22:20:41,344 - INFO  - Job(id=u8, arrival_time=9.049, finish_time=12.630, total_process_time=0.706, due_date=18.505, overdue=-5.874)
2024-08-26 22:20:41,344 - INFO  - Job(id=6, arrival_time=4.379, finish_time=12.997, total_process_time=4.932, due_date=14.390, overdue=-1.393)
2024-08-26 22:20:41,344 - INFO  - Job(id=13, arrival_time=8.109, finish_time=14.308, total_process_time=1.529, due_date=16.031, overdue=-1.723)
2024-08-26 22:20:41,344 - INFO  - Job(id=12, arrival_time=8.074, finish_time=14.926, total_process_time=0.764, due_date=14.163, overdue=0.763)
2024-08-26 22:20:41,344 - INFO  - Job(id=9, arrival_time=7.204, finish_time=15.647, total_process_time=2.998, due_date=17.901, overdue=-2.253)
2024-08-26 22:20:41,344 - INFO  - Job(id=14, arrival_time=8.163, finish_time=15.672, total_process_time=1.527, due_date=16.539, overdue=-0.866)
2024-08-26 22:20:41,345 - INFO  - Job(id=u7, arrival_time=8.554, finish_time=15.993, total_process_time=2.954, due_date=20.718, overdue=-4.725)
2024-08-26 22:20:41,345 - INFO  - Job(id=u4, arrival_time=4.329, finish_time=16.306, total_process_time=3.672, due_date=17.453, overdue=-1.147)
2024-08-26 22:20:41,345 - INFO  - Job(id=17, arrival_time=9.190, finish_time=16.803, total_process_time=2.834, due_date=18.329, overdue=-1.526)
2024-08-26 22:20:41,345 - INFO  - Job(id=18, arrival_time=10.664, finish_time=18.353, total_process_time=1.570, due_date=21.670, overdue=-3.317)
2024-08-26 22:20:41,345 - INFO  - Job(id=23, arrival_time=13.859, finish_time=18.522, total_process_time=2.831, due_date=22.644, overdue=-4.122)
2024-08-26 22:20:41,345 - INFO  - Job(id=16, arrival_time=8.719, finish_time=18.701, total_process_time=3.321, due_date=18.746, overdue=-0.045)
2024-08-26 22:20:41,346 - INFO  - Job(id=15, arrival_time=8.623, finish_time=19.085, total_process_time=1.984, due_date=19.087, overdue=-0.002)
2024-08-26 22:20:41,346 - INFO  - Job(id=20, arrival_time=11.586, finish_time=19.567, total_process_time=1.647, due_date=20.946, overdue=-1.378)
2024-08-26 22:20:41,346 - INFO  - Job(id=8, arrival_time=6.603, finish_time=21.008, total_process_time=4.391, due_date=19.849, overdue=1.160)
2024-08-26 22:20:41,346 - INFO  - Job(id=19, arrival_time=11.348, finish_time=21.651, total_process_time=3.378, due_date=20.847, overdue=0.804)
2024-08-26 22:20:41,346 - INFO  - Job(id=26, arrival_time=15.382, finish_time=21.960, total_process_time=3.470, due_date=26.743, overdue=-4.783)
2024-08-26 22:20:41,347 - INFO  - Job(id=11, arrival_time=7.739, finish_time=22.334, total_process_time=4.842, due_date=19.668, overdue=2.666)
2024-08-26 22:20:41,347 - INFO  - Job(id=30, arrival_time=17.136, finish_time=22.751, total_process_time=1.107, due_date=23.315, overdue=-0.564)
2024-08-26 22:20:41,347 - INFO  - Job(id=u9, arrival_time=9.771, finish_time=23.416, total_process_time=5.042, due_date=22.903, overdue=0.512)
2024-08-26 22:20:41,348 - INFO  - Job(id=24, arrival_time=14.010, finish_time=23.717, total_process_time=2.547, due_date=24.913, overdue=-1.196)
2024-08-26 22:20:41,348 - INFO  - Job(id=34, arrival_time=18.387, finish_time=24.691, total_process_time=1.993, due_date=26.453, overdue=-1.762)
2024-08-26 22:20:41,348 - INFO  - Job(id=u10, arrival_time=10.398, finish_time=25.297, total_process_time=4.971, due_date=23.889, overdue=1.408)
2024-08-26 22:20:41,348 - INFO  - Job(id=21, arrival_time=12.026, finish_time=25.780, total_process_time=5.379, due_date=23.381, overdue=2.399)
2024-08-26 22:20:41,348 - INFO  - Job(id=27, arrival_time=15.881, finish_time=26.945, total_process_time=4.246, due_date=26.761, overdue=0.185)
2024-08-26 22:20:41,349 - INFO  - Job(id=35, arrival_time=18.602, finish_time=27.541, total_process_time=2.589, due_date=26.782, overdue=0.759)
2024-08-26 22:20:41,349 - INFO  - Job(id=32, arrival_time=17.862, finish_time=28.211, total_process_time=2.602, due_date=28.161, overdue=0.050)
2024-08-26 22:20:41,349 - INFO  - Job(id=31, arrival_time=17.411, finish_time=28.334, total_process_time=3.778, due_date=28.513, overdue=-0.179)
2024-08-26 22:20:41,350 - INFO  - Job(id=28, arrival_time=16.086, finish_time=29.499, total_process_time=5.207, due_date=28.487, overdue=1.012)
2024-08-26 22:20:41,350 - INFO  - Job(id=36, arrival_time=18.959, finish_time=30.079, total_process_time=2.402, due_date=29.204, overdue=0.875)
2024-08-26 22:20:41,350 - INFO  - Job(id=25, arrival_time=15.318, finish_time=30.978, total_process_time=4.983, due_date=29.868, overdue=1.110)
2024-08-26 22:20:41,350 - INFO  - Job(id=29, arrival_time=16.217, finish_time=31.642, total_process_time=2.647, due_date=28.537, overdue=3.105)
2024-08-26 22:20:41,350 - INFO  - Job(id=22, arrival_time=13.622, finish_time=32.582, total_process_time=3.565, due_date=24.038, overdue=8.543)
2024-08-26 22:20:41,352 - INFO  - Job(id=33, arrival_time=18.180, finish_time=33.451, total_process_time=2.291, due_date=28.688, overdue=4.763)
2024-08-26 22:20:41,352 - INFO  - Job(id=37, arrival_time=20.468, finish_time=34.602, total_process_time=5.002, due_date=32.996, overdue=1.606)
2024-08-26 22:20:41,352 - INFO  - Job(id=40, arrival_time=21.340, finish_time=35.084, total_process_time=2.116, due_date=28.881, overdue=6.203)
2024-08-26 22:20:41,352 - INFO  - Job(id=38, arrival_time=20.530, finish_time=37.812, total_process_time=5.678, due_date=34.220, overdue=3.591)
2024-08-26 22:20:41,352 - INFO  - Job(id=39, arrival_time=21.285, finish_time=41.334, total_process_time=9.689, due_date=40.159, overdue=1.175)
2024-08-26 22:20:41,352 - INFO  - total overdue jobs: 20, total overdue urgent jobs: 2, total overdue time: 42.691
